CLASSIFICATION_PLOT	.y.	group1	group2	p	p.adj	p.format	p.signif	method
132	NORMAL	No_INFRAME	Esophagogastric	CUP	1	1	1.000	ns	Wilcoxon
133	NORMAL	No_INFRAME	Colorectal	Small Bowel	0.683091398309609	1	0.683	ns	Wilcoxon
134	NORMAL	No_INFRAME	Colorectal	Endometrial	0.288140491506679	1	0.288	ns	Wilcoxon
135	NORMAL	No_INFRAME	Colorectal	CUP	0.683091398309609	1	0.683	ns	Wilcoxon
136	NORMAL	No_INFRAME	Small Bowel	Endometrial	0.468159909854428	1	0.468	ns	Wilcoxon
137	NORMAL	No_INFRAME	Small Bowel	CUP	1	1	1.000	ns	Wilcoxon
138	NORMAL	No_INFRAME	Endometrial	CUP	1	1	1.000	ns	Wilcoxon
139	MSH6	No_INFRAME	Bladder	Colon	0.723673609831763	1	0.724	ns	Wilcoxon
140	MSH6	No_INFRAME	Bladder	Colorectal	0.683091398309609	1	0.683	ns	Wilcoxon
141	MSH6	No_INFRAME	Colon	Pancreas	1	1	1.000	ns	Wilcoxon
142	MSH6	No_INFRAME	Colon	Colorectal	1	1	1.000	ns	Wilcoxon
143	MSH6	No_INFRAME	Colon	Prostate	1	1	1.000	ns	Wilcoxon
144	MSH6	No_INFRAME	Colon	Endometrial	1	1	1.000	ns	Wilcoxon
145	MSH6	No_INFRAME	Pancreas	Colorectal	1	1	1.000	ns	Wilcoxon
146	MSH6	No_INFRAME	Colorectal	Prostate	1	1	1.000	ns	Wilcoxon
147	MSH6	No_INFRAME	Colorectal	Endometrial	1	1	1.000	ns	Wilcoxon
148	PMS2	No_INFRAME	Bladder	Colon	1	1	1.000	ns	Wilcoxon
149	PMS2	No_INFRAME	Bladder	Colorectal	1	1	1.000	ns	Wilcoxon
150	PMS2	No_INFRAME	Bladder	Biliary	1	1	1.000	ns	Wilcoxon
151	PMS2	No_INFRAME	Bladder	Small Bowel	1	1	1.000	ns	Wilcoxon
152	PMS2	No_INFRAME	Colon	Colorectal	0.69263278404196	1	0.693	ns	Wilcoxon
153	PMS2	No_INFRAME	Colon	Biliary	0.69263278404196	1	0.693	ns	Wilcoxon
154	PMS2	No_INFRAME	Colon	Small Bowel	1	1	1.000	ns	Wilcoxon
155	PMS2	No_INFRAME	Colon	Rectal	1	1	1.000	ns	Wilcoxon
156	PMS2	No_INFRAME	Colon	Ovarian	1	1	1.000	ns	Wilcoxon
157	PMS2	No_INFRAME	Colorectal	Small Bowel	0.414216178242525	1	0.414	ns	Wilcoxon
158	PMS2	No_INFRAME	Colorectal	Rectal	1	1	1.000	ns	Wilcoxon
159	PMS2	No_INFRAME	Colorectal	Ovarian	1	1	1.000	ns	Wilcoxon
160	PMS2	No_INFRAME	Biliary	Small Bowel	0.414216178242525	1	0.414	ns	Wilcoxon
161	PMS2	No_INFRAME	Biliary	Rectal	1	1	1.000	ns	Wilcoxon
162	PMS2	No_INFRAME	Biliary	Ovarian	1	1	1.000	ns	Wilcoxon
163	PMS2	No_INFRAME	Small Bowel	Rectal	1	1	1.000	ns	Wilcoxon
164	PMS2	No_INFRAME	Small Bowel	Ovarian	1	1	1.000	ns	Wilcoxon
165	?	No_INFRAME	Bladder	Esophagogastric	0.666666666666667	1	0.667	ns	Wilcoxon
166	?	No_INFRAME	Bladder	Endometrial	1	1	1.000	ns	Wilcoxon
167	?	No_INFRAME	Esophagogastric	Small Bowel	0.666666666666667	1	0.667	ns	Wilcoxon
168	?	No_INFRAME	Esophagogastric	Endometrial	1	1	1.000	ns	Wilcoxon
169	?	No_INFRAME	Small Bowel	Endometrial	1	1	1.000	ns	Wilcoxon
