Cancer_Type_NEW	.y.	group1	group2	p	p.adj	p.format	p.signif	method
58	Endometrial	No_INFRAME_Ins	Complex	NORMAL	1	1	1.000	ns	Wilcoxon
59	Endometrial	No_INFRAME_Ins	Complex	?	1	1	1.000	ns	Wilcoxon
60	Endometrial	No_INFRAME_Ins	NORMAL	MSH6	1	1	1.000	ns	Wilcoxon
61	Endometrial	No_INFRAME_Ins	NORMAL	?	0.414216178242525	1	0.414	ns	Wilcoxon
62	Endometrial	No_INFRAME_Ins	MSH6	?	1	1	1.000	ns	Wilcoxon
63	Rectal	No_INFRAME_Ins	MSH2_MSH6	MLH1_PMS2	0.0428182299512106	1	0.043	*	Wilcoxon
64	Rectal	No_INFRAME_Ins	MSH2_MSH6	PMS2	1	1	1.000	ns	Wilcoxon
65	Rectal	No_INFRAME_Ins	MSH2_MSH6	Delete	1	1	1.000	ns	Wilcoxon
66	Rectal	No_INFRAME_Ins	MLH1_PMS2	PMS2	0.423710797166793	1	0.424	ns	Wilcoxon
67	Rectal	No_INFRAME_Ins	MLH1_PMS2	Delete	0.423710797166793	1	0.424	ns	Wilcoxon
68	Ovarian	No_INFRAME_Ins	MSH2_MSH6	MLH1_PMS2	1	1	1.000	ns	Wilcoxon
69	Ovarian	No_INFRAME_Ins	MSH2_MSH6	PMS2	1	1	1.000	ns	Wilcoxon
