Cancer_Type_NEW	.y.	group1	group2	p	p.adj	p.format	p.signif	method
28	Esophagogastric	No_INDEL	MLH1_PMS2	?	0.0593598020302807	1	0.0594	ns	Wilcoxon
29	Esophagogastric	No_INDEL	Complex	NORMAL	1	1	1.0000	ns	Wilcoxon
30	Esophagogastric	No_INDEL	Complex	?	0.666666666666667	1	0.6667	ns	Wilcoxon
31	Esophagogastric	No_INDEL	NORMAL	?	0.666666666666667	1	0.6667	ns	Wilcoxon
32	Pancreas	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
33	Pancreas	No_INDEL	MSH2_MSH6	MSH6	1	1	1.0000	ns	Wilcoxon
34	Pancreas	No_INDEL	MLH1_PMS2	MSH6	1	1	1.0000	ns	Wilcoxon
35	Colorectal	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.667050244477571	1	0.6671	ns	Wilcoxon
36	Colorectal	No_INDEL	MSH2_MSH6	NORMAL	0.139982523758398	1	0.1400	ns	Wilcoxon
37	Colorectal	No_INDEL	MSH2_MSH6	MSH6	0.0357700822324908	1	0.0358	*	Wilcoxon
38	Colorectal	No_INDEL	MSH2_MSH6	PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
39	Colorectal	No_INDEL	MLH1_PMS2	NORMAL	0.254742765656001	1	0.2547	ns	Wilcoxon
40	Colorectal	No_INDEL	MLH1_PMS2	MSH6	0.0138507792284883	1	0.0139	*	Wilcoxon
41	Colorectal	No_INDEL	MLH1_PMS2	PMS2	0.873796887268034	1	0.8738	ns	Wilcoxon
42	Colorectal	No_INDEL	NORMAL	MSH6	0.0718281563209682	1	0.0718	ns	Wilcoxon
43	Colorectal	No_INDEL	NORMAL	PMS2	0.8	1	0.8000	ns	Wilcoxon
44	Colorectal	No_INDEL	MSH6	PMS2	0.34577858615116	1	0.3458	ns	Wilcoxon
45	Biliary	No_INDEL	MLH1_PMS2	PMS2	1	1	1.0000	ns	Wilcoxon
46	Prostate	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
47	Prostate	No_INDEL	MSH2_MSH6	MSH6	0.666666666666667	1	0.6667	ns	Wilcoxon
48	Prostate	No_INDEL	MLH1_PMS2	MSH6	1	1	1.0000	ns	Wilcoxon
49	Small Bowel	No_INDEL	MSH2_MSH6	MLH1_PMS2	1	1	1.0000	ns	Wilcoxon
50	Small Bowel	No_INDEL	MSH2_MSH6	NORMAL	0.666666666666667	1	0.6667	ns	Wilcoxon
51	Small Bowel	No_INDEL	MSH2_MSH6	PMS2	1	1	1.0000	ns	Wilcoxon
52	Small Bowel	No_INDEL	MSH2_MSH6	?	1	1	1.0000	ns	Wilcoxon
53	Small Bowel	No_INDEL	MLH1_PMS2	NORMAL	0.8	1	0.8000	ns	Wilcoxon
54	Small Bowel	No_INDEL	MLH1_PMS2	PMS2	0.485714285714286	1	0.4857	ns	Wilcoxon
55	Small Bowel	No_INDEL	MLH1_PMS2	?	0.8	1	0.8000	ns	Wilcoxon
56	Small Bowel	No_INDEL	NORMAL	PMS2	0.8	1	0.8000	ns	Wilcoxon
57	Small Bowel	No_INDEL	NORMAL	?	1	1	1.0000	ns	Wilcoxon
58	Small Bowel	No_INDEL	PMS2	?	0.8	1	0.8000	ns	Wilcoxon
59	Endometrial	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.742315079805216	1	0.7423	ns	Wilcoxon
60	Endometrial	No_INDEL	MSH2_MSH6	Complex	0.7279872563906	1	0.7280	ns	Wilcoxon
61	Endometrial	No_INDEL	MSH2_MSH6	NORMAL	0.749657600644386	1	0.7497	ns	Wilcoxon
62	Endometrial	No_INDEL	MSH2_MSH6	MSH6	0.486283245232669	1	0.4863	ns	Wilcoxon
63	Endometrial	No_INDEL	MSH2_MSH6	?	0.562134736409149	1	0.5621	ns	Wilcoxon
64	Endometrial	No_INDEL	MLH1_PMS2	Complex	0.890478850067889	1	0.8905	ns	Wilcoxon
65	Endometrial	No_INDEL	MLH1_PMS2	NORMAL	0.819015641000807	1	0.8190	ns	Wilcoxon
66	Endometrial	No_INDEL	MLH1_PMS2	MSH6	0.321459215863919	1	0.3215	ns	Wilcoxon
67	Endometrial	No_INDEL	MLH1_PMS2	?	0.236292220984346	1	0.2363	ns	Wilcoxon
68	Endometrial	No_INDEL	Complex	NORMAL	1	1	1.0000	ns	Wilcoxon
69	Endometrial	No_INDEL	Complex	MSH6	1	1	1.0000	ns	Wilcoxon
70	Endometrial	No_INDEL	Complex	?	1	1	1.0000	ns	Wilcoxon
71	Endometrial	No_INDEL	NORMAL	MSH6	0.8	1	0.8000	ns	Wilcoxon
72	Endometrial	No_INDEL	NORMAL	?	0.4	1	0.4000	ns	Wilcoxon
73	Endometrial	No_INDEL	MSH6	?	1	1	1.0000	ns	Wilcoxon
74	Rectal	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.682564314835979	1	0.6826	ns	Wilcoxon
75	Rectal	No_INDEL	MSH2_MSH6	PMS2	0.634485228038744	1	0.6345	ns	Wilcoxon
76	Rectal	No_INDEL	MSH2_MSH6	Delete	0.634485228038744	1	0.6345	ns	Wilcoxon
77	Rectal	No_INDEL	MLH1_PMS2	PMS2	0.6	1	0.6000	ns	Wilcoxon
78	Rectal	No_INDEL	MLH1_PMS2	Delete	0.6	1	0.6000	ns	Wilcoxon
79	CUP	No_INDEL	MLH1_PMS2	NORMAL	0.234763662827669	1	0.2348	ns	Wilcoxon
80	Other	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.857142857142857	1	0.8571	ns	Wilcoxon
81	Ovarian	No_INDEL	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
82	Ovarian	No_INDEL	MSH2_MSH6	PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
83	Ovarian	No_INDEL	MLH1_PMS2	PMS2	1	1	1.0000	ns	Wilcoxon
