.y.	group1	group2	p	p.adj	p.format	p.signif	method
44	No_Frameshift	Colorectal	Prostate	0.45168061831507	1	0.4517	ns	Wilcoxon
45	No_Frameshift	Colorectal	Small Bowel	0.875529914005498	1	0.8755	ns	Wilcoxon
46	No_Frameshift	Colorectal	Endometrial	0.292852453527225	1	0.2929	ns	Wilcoxon
47	No_Frameshift	Colorectal	Rectal	0.136928649458966	1	0.1369	ns	Wilcoxon
48	No_Frameshift	Colorectal	CUP	0.534917962866251	1	0.5349	ns	Wilcoxon
49	No_Frameshift	Colorectal	Other	0.058460051529524	1	0.0585	ns	Wilcoxon
50	No_Frameshift	Colorectal	Ovarian	0.945476623621553	1	0.9455	ns	Wilcoxon
51	No_Frameshift	Biliary	Prostate	0.914326585297173	1	0.9143	ns	Wilcoxon
52	No_Frameshift	Biliary	Small Bowel	0.92514895512686	1	0.9251	ns	Wilcoxon
53	No_Frameshift	Biliary	Endometrial	0.986913093632704	1	0.9869	ns	Wilcoxon
54	No_Frameshift	Biliary	Rectal	0.222512229725911	1	0.2225	ns	Wilcoxon
55	No_Frameshift	Biliary	CUP	1	1	1.0000	ns	Wilcoxon
56	No_Frameshift	Biliary	Other	0.133080401665444	1	0.1331	ns	Wilcoxon
57	No_Frameshift	Biliary	Ovarian	1	1	1.0000	ns	Wilcoxon
58	No_Frameshift	Prostate	Small Bowel	0.715604413278942	1	0.7156	ns	Wilcoxon
59	No_Frameshift	Prostate	Endometrial	0.991898022343337	1	0.9919	ns	Wilcoxon
60	No_Frameshift	Prostate	Rectal	0.140054510840295	1	0.1401	ns	Wilcoxon
61	No_Frameshift	Prostate	CUP	0.914061958735395	1	0.9141	ns	Wilcoxon
62	No_Frameshift	Prostate	Other	0.163636363636364	1	0.1636	ns	Wilcoxon
63	No_Frameshift	Prostate	Ovarian	0.885714285714286	1	0.8857	ns	Wilcoxon
64	No_Frameshift	Small Bowel	Endometrial	0.570789216547763	1	0.5708	ns	Wilcoxon
65	No_Frameshift	Small Bowel	Rectal	0.138520891426689	1	0.1385	ns	Wilcoxon
66	No_Frameshift	Small Bowel	CUP	0.887871462443352	1	0.8879	ns	Wilcoxon
67	No_Frameshift	Small Bowel	Other	0.0381389910139906	1	0.0381	*	Wilcoxon
68	No_Frameshift	Small Bowel	Ovarian	0.855132140584706	1	0.8551	ns	Wilcoxon
69	No_Frameshift	Endometrial	Rectal	0.00396681639026518	0.3	0.0040	**	Wilcoxon
70	No_Frameshift	Endometrial	CUP	0.986917121354843	1	0.9869	ns	Wilcoxon
71	No_Frameshift	Endometrial	Other	0.0222039251406277	1	0.0222	*	Wilcoxon
72	No_Frameshift	Endometrial	Ovarian	0.839075617729517	1	0.8391	ns	Wilcoxon
73	No_Frameshift	Rectal	CUP	0.127624550211351	1	0.1276	ns	Wilcoxon
74	No_Frameshift	Rectal	Other	0.00610472575155227	0.44	0.0061	**	Wilcoxon
75	No_Frameshift	Rectal	Ovarian	0.351887850057603	1	0.3519	ns	Wilcoxon
76	No_Frameshift	CUP	Other	0.0737482209984484	1	0.0737	ns	Wilcoxon
77	No_Frameshift	CUP	Ovarian	0.914848586579247	1	0.9148	ns	Wilcoxon
78	No_Frameshift	Other	Ovarian	0.217200495629204	1	0.2172	ns	Wilcoxon
