CLASSIFICATION_PLOT	.y.	group1	group2	p	p.adj	p.format	p.signif	method
110	MLH1_PMS2	No_Frameshift	Small Bowel	Other	0.8	1	0.800	ns	Wilcoxon
111	MLH1_PMS2	No_Frameshift	Small Bowel	Ovarian	0.8	1	0.800	ns	Wilcoxon
112	MLH1_PMS2	No_Frameshift	Endometrial	Rectal	0.0614733541458351	1	0.061	ns	Wilcoxon
113	MLH1_PMS2	No_Frameshift	Endometrial	CUP	0.487907233240199	1	0.488	ns	Wilcoxon
114	MLH1_PMS2	No_Frameshift	Endometrial	Other	0.771743250307765	1	0.772	ns	Wilcoxon
115	MLH1_PMS2	No_Frameshift	Endometrial	Ovarian	0.825448209853868	1	0.825	ns	Wilcoxon
116	MLH1_PMS2	No_Frameshift	Rectal	CUP	0.349586625906951	1	0.350	ns	Wilcoxon
117	MLH1_PMS2	No_Frameshift	Rectal	Other	0.477491470189592	1	0.477	ns	Wilcoxon
118	MLH1_PMS2	No_Frameshift	Rectal	Ovarian	0.484908135450228	1	0.485	ns	Wilcoxon
119	MLH1_PMS2	No_Frameshift	CUP	Other	0.845078498236799	1	0.845	ns	Wilcoxon
120	MLH1_PMS2	No_Frameshift	CUP	Ovarian	0.234763662827669	1	0.235	ns	Wilcoxon
121	MLH1_PMS2	No_Frameshift	Other	Ovarian	1	1	1.000	ns	Wilcoxon
122	Complex	No_Frameshift	Colon	Esophagogastric	0.6	1	0.600	ns	Wilcoxon
123	Complex	No_Frameshift	Colon	Endometrial	0.4	1	0.400	ns	Wilcoxon
124	Complex	No_Frameshift	Esophagogastric	Endometrial	1	1	1.000	ns	Wilcoxon
125	NORMAL	No_Frameshift	Colon	Esophagogastric	0.666666666666667	1	0.667	ns	Wilcoxon
126	NORMAL	No_Frameshift	Colon	Colorectal	0.704816764724315	1	0.705	ns	Wilcoxon
127	NORMAL	No_Frameshift	Colon	Small Bowel	0.75	1	0.750	ns	Wilcoxon
128	NORMAL	No_Frameshift	Colon	Endometrial	0.448658835108447	1	0.449	ns	Wilcoxon
129	NORMAL	No_Frameshift	Colon	CUP	0.5	1	0.500	ns	Wilcoxon
130	NORMAL	No_Frameshift	Esophagogastric	Colorectal	1	1	1.000	ns	Wilcoxon
131	NORMAL	No_Frameshift	Esophagogastric	Small Bowel	1	1	1.000	ns	Wilcoxon
132	NORMAL	No_Frameshift	Esophagogastric	Endometrial	1	1	1.000	ns	Wilcoxon
133	NORMAL	No_Frameshift	Esophagogastric	CUP	0.666666666666667	1	0.667	ns	Wilcoxon
134	NORMAL	No_Frameshift	Colorectal	Small Bowel	0.468159909854428	1	0.468	ns	Wilcoxon
135	NORMAL	No_Frameshift	Colorectal	Endometrial	0.465123788820221	1	0.465	ns	Wilcoxon
136	NORMAL	No_Frameshift	Colorectal	CUP	0.4	1	0.400	ns	Wilcoxon
137	NORMAL	No_Frameshift	Small Bowel	Endometrial	1	1	1.000	ns	Wilcoxon
138	NORMAL	No_Frameshift	Small Bowel	CUP	1	1	1.000	ns	Wilcoxon
139	NORMAL	No_Frameshift	Endometrial	CUP	0.4	1	0.400	ns	Wilcoxon
140	MSH6	No_Frameshift	Bladder	Colon	0.805732790848439	1	0.806	ns	Wilcoxon
141	MSH6	No_Frameshift	Bladder	Pancreas	0.479500122186953	1	0.480	ns	Wilcoxon
142	MSH6	No_Frameshift	Bladder	Colorectal	0.12814656126568	1	0.128	ns	Wilcoxon
143	MSH6	No_Frameshift	Bladder	Prostate	0.479500122186953	1	0.480	ns	Wilcoxon
144	MSH6	No_Frameshift	Bladder	Endometrial	0.479500122186953	1	0.480	ns	Wilcoxon
145	MSH6	No_Frameshift	Colon	Pancreas	1	1	1.000	ns	Wilcoxon
146	MSH6	No_Frameshift	Colon	Colorectal	0.858427290260402	1	0.858	ns	Wilcoxon
147	MSH6	No_Frameshift	Colon	Prostate	1	1	1.000	ns	Wilcoxon
148	MSH6	No_Frameshift	Colon	Endometrial	0.8	1	0.800	ns	Wilcoxon
149	MSH6	No_Frameshift	Pancreas	Colorectal	1	1	1.000	ns	Wilcoxon
150	MSH6	No_Frameshift	Pancreas	Endometrial	1	1	1.000	ns	Wilcoxon
151	MSH6	No_Frameshift	Colorectal	Prostate	1	1	1.000	ns	Wilcoxon
152	MSH6	No_Frameshift	Colorectal	Endometrial	0.34577858615116	1	0.346	ns	Wilcoxon
153	MSH6	No_Frameshift	Prostate	Endometrial	1	1	1.000	ns	Wilcoxon
154	PMS2	No_Frameshift	Bladder	Colon	0.276500480083433	1	0.277	ns	Wilcoxon
155	PMS2	No_Frameshift	Bladder	Colorectal	1	1	1.000	ns	Wilcoxon
156	PMS2	No_Frameshift	Bladder	Biliary	1	1	1.000	ns	Wilcoxon
157	PMS2	No_Frameshift	Bladder	Small Bowel	0.8	1	0.800	ns	Wilcoxon
158	PMS2	No_Frameshift	Bladder	Rectal	1	1	1.000	ns	Wilcoxon
159	PMS2	No_Frameshift	Bladder	Ovarian	1	1	1.000	ns	Wilcoxon
160	PMS2	No_Frameshift	Colon	Colorectal	0.276500480083433	1	0.277	ns	Wilcoxon
161	PMS2	No_Frameshift	Colon	Biliary	0.69263278404196	1	0.693	ns	Wilcoxon
162	PMS2	No_Frameshift	Colon	Small Bowel	0.663117245320382	1	0.663	ns	Wilcoxon
163	PMS2	No_Frameshift	Colon	Rectal	0.456056540250256	1	0.456	ns	Wilcoxon
164	PMS2	No_Frameshift	Colon	Ovarian	0.276500480083433	1	0.277	ns	Wilcoxon
165	PMS2	No_Frameshift	Colorectal	Biliary	1	1	1.000	ns	Wilcoxon
166	PMS2	No_Frameshift	Colorectal	Small Bowel	0.8	1	0.800	ns	Wilcoxon
167	PMS2	No_Frameshift	Colorectal	Rectal	1	1	1.000	ns	Wilcoxon
168	PMS2	No_Frameshift	Colorectal	Ovarian	1	1	1.000	ns	Wilcoxon
169	PMS2	No_Frameshift	Biliary	Small Bowel	0.8	1	0.800	ns	Wilcoxon
170	PMS2	No_Frameshift	Biliary	Rectal	1	1	1.000	ns	Wilcoxon
171	PMS2	No_Frameshift	Biliary	Ovarian	1	1	1.000	ns	Wilcoxon
172	PMS2	No_Frameshift	Small Bowel	Rectal	0.8	1	0.800	ns	Wilcoxon
173	PMS2	No_Frameshift	Small Bowel	Ovarian	0.468159909854428	1	0.468	ns	Wilcoxon
174	PMS2	No_Frameshift	Rectal	Ovarian	1	1	1.000	ns	Wilcoxon
175	?	No_Frameshift	Bladder	Esophagogastric	0.666666666666667	1	0.667	ns	Wilcoxon
176	?	No_Frameshift	Bladder	Small Bowel	1	1	1.000	ns	Wilcoxon
177	?	No_Frameshift	Bladder	Endometrial	1	1	1.000	ns	Wilcoxon
178	?	No_Frameshift	Esophagogastric	Small Bowel	0.666666666666667	1	0.667	ns	Wilcoxon
179	?	No_Frameshift	Esophagogastric	Endometrial	0.666666666666667	1	0.667	ns	Wilcoxon
180	?	No_Frameshift	Small Bowel	Endometrial	1	1	1.000	ns	Wilcoxon
