Cancer_Type_NEW	.y.	group1	group2	p	p.adj	p.format	p.signif	method
53	Small Bowel	No_Splice	MLH1_PMS2	?	1	1	1.000	ns	Wilcoxon
54	Small Bowel	No_Splice	NORMAL	PMS2	0.414216178242525	1	0.414	ns	Wilcoxon
55	Small Bowel	No_Splice	NORMAL	?	1	1	1.000	ns	Wilcoxon
56	Small Bowel	No_Splice	PMS2	?	1	1	1.000	ns	Wilcoxon
57	Endometrial	No_Splice	MSH2_MSH6	MLH1_PMS2	0.0987889636859898	1	0.099	ns	Wilcoxon
58	Endometrial	No_Splice	MSH2_MSH6	Complex	0.17617041581474	1	0.176	ns	Wilcoxon
59	Endometrial	No_Splice	MSH2_MSH6	NORMAL	0.370192602681892	1	0.370	ns	Wilcoxon
60	Endometrial	No_Splice	MSH2_MSH6	MSH6	0.800749496468463	1	0.801	ns	Wilcoxon
61	Endometrial	No_Splice	MSH2_MSH6	?	0.800749496468463	1	0.801	ns	Wilcoxon
62	Endometrial	No_Splice	MLH1_PMS2	Complex	0.265326007867143	1	0.265	ns	Wilcoxon
63	Endometrial	No_Splice	MLH1_PMS2	NORMAL	0.852462113709354	1	0.852	ns	Wilcoxon
64	Endometrial	No_Splice	MLH1_PMS2	MSH6	0.81447246771317	1	0.814	ns	Wilcoxon
65	Endometrial	No_Splice	MLH1_PMS2	?	0.81447246771317	1	0.814	ns	Wilcoxon
66	Endometrial	No_Splice	Complex	NORMAL	0.69263278404196	1	0.693	ns	Wilcoxon
67	Endometrial	No_Splice	Complex	MSH6	1	1	1.000	ns	Wilcoxon
68	Endometrial	No_Splice	Complex	?	1	1	1.000	ns	Wilcoxon
69	Endometrial	No_Splice	NORMAL	MSH6	1	1	1.000	ns	Wilcoxon
70	Endometrial	No_Splice	NORMAL	?	1	1	1.000	ns	Wilcoxon
71	Rectal	No_Splice	MSH2_MSH6	MLH1_PMS2	0.86694394687706	1	0.867	ns	Wilcoxon
72	Rectal	No_Splice	MSH2_MSH6	PMS2	0.87143601181082	1	0.871	ns	Wilcoxon
73	Rectal	No_Splice	MSH2_MSH6	Delete	0.328064781700837	1	0.328	ns	Wilcoxon
74	Rectal	No_Splice	MLH1_PMS2	PMS2	0.709388115014226	1	0.709	ns	Wilcoxon
75	Rectal	No_Splice	MLH1_PMS2	Delete	0.205718061264228	1	0.206	ns	Wilcoxon
76	Rectal	No_Splice	PMS2	Delete	1	1	1.000	ns	Wilcoxon
77	CUP	No_Splice	MLH1_PMS2	NORMAL	0.227799993988229	1	0.228	ns	Wilcoxon
78	Other	No_Splice	MSH2_MSH6	MLH1_PMS2	1	1	1.000	ns	Wilcoxon
79	Ovarian	No_Splice	MSH2_MSH6	MLH1_PMS2	1	1	1.000	ns	Wilcoxon
80	Ovarian	No_Splice	MSH2_MSH6	PMS2	1	1	1.000	ns	Wilcoxon
81	Ovarian	No_Splice	MLH1_PMS2	PMS2	1	1	1.000	ns	Wilcoxon
