.y.	group1	group2	p	p.adj	p.format	p.signif	method
42	log.Aneuploidy.Score	Pancreas	Ovarian	0.628571428571429	1	0.6286	ns	Wilcoxon
43	log.Aneuploidy.Score	Colorectal	Biliary	0.325180540283515	1	0.3252	ns	Wilcoxon
44	log.Aneuploidy.Score	Colorectal	Prostate	0.226930963773069	1	0.2269	ns	Wilcoxon
45	log.Aneuploidy.Score	Colorectal	Small Bowel	0.10918311284444	1	0.1092	ns	Wilcoxon
46	log.Aneuploidy.Score	Colorectal	Endometrial	0.15193900607403	1	0.1519	ns	Wilcoxon
47	log.Aneuploidy.Score	Colorectal	Rectal	0.266600808254616	1	0.2666	ns	Wilcoxon
48	log.Aneuploidy.Score	Colorectal	CUP	0.325180540283515	1	0.3252	ns	Wilcoxon
49	log.Aneuploidy.Score	Colorectal	Other	0.0471930815180243	1	0.0472	*	Wilcoxon
50	log.Aneuploidy.Score	Colorectal	Ovarian	0.470676691729323	1	0.4707	ns	Wilcoxon
51	log.Aneuploidy.Score	Biliary	Prostate	0.412698412698413	1	0.4127	ns	Wilcoxon
52	log.Aneuploidy.Score	Biliary	Small Bowel	0.0193140193140193	1	0.0193	*	Wilcoxon
53	log.Aneuploidy.Score	Biliary	Endometrial	0.710119225230952	1	0.7101	ns	Wilcoxon
54	log.Aneuploidy.Score	Biliary	Rectal	0.0700034399724802	1	0.0700	ns	Wilcoxon
55	log.Aneuploidy.Score	Biliary	CUP	0.547619047619048	1	0.5476	ns	Wilcoxon
56	log.Aneuploidy.Score	Biliary	Other	0.246753246753247	1	0.2468	ns	Wilcoxon
57	log.Aneuploidy.Score	Biliary	Ovarian	0.785714285714286	1	0.7857	ns	Wilcoxon
58	log.Aneuploidy.Score	Prostate	Small Bowel	0.023976023976024	1	0.0240	*	Wilcoxon
59	log.Aneuploidy.Score	Prostate	Endometrial	0.693266963775634	1	0.6933	ns	Wilcoxon
60	log.Aneuploidy.Score	Prostate	Rectal	0.034640522875817	1	0.0346	*	Wilcoxon
61	log.Aneuploidy.Score	Prostate	CUP	0.73015873015873	1	0.7302	ns	Wilcoxon
62	log.Aneuploidy.Score	Prostate	Other	1	1	1.0000	ns	Wilcoxon
63	log.Aneuploidy.Score	Prostate	Ovarian	1	1	1.0000	ns	Wilcoxon
64	log.Aneuploidy.Score	Small Bowel	Endometrial	0.0106753720146643	0.78	0.0107	*	Wilcoxon
65	log.Aneuploidy.Score	Small Bowel	Rectal	0.70883148349833	1	0.7088	ns	Wilcoxon
66	log.Aneuploidy.Score	Small Bowel	CUP	0.0752580752580752	1	0.0753	ns	Wilcoxon
67	log.Aneuploidy.Score	Small Bowel	Other	0.00474525474525475	0.37	0.0047	**	Wilcoxon
68	log.Aneuploidy.Score	Small Bowel	Ovarian	0.468531468531469	1	0.4685	ns	Wilcoxon
69	log.Aneuploidy.Score	Endometrial	Rectal	0.0070486085357588	0.53	0.0070	**	Wilcoxon
70	log.Aneuploidy.Score	Endometrial	CUP	0.807031511181052	1	0.8070	ns	Wilcoxon
71	log.Aneuploidy.Score	Endometrial	Other	0.736041569266079	1	0.7360	ns	Wilcoxon
72	log.Aneuploidy.Score	Endometrial	Ovarian	0.900485349557323	1	0.9005	ns	Wilcoxon
73	log.Aneuploidy.Score	Rectal	CUP	0.08703130374957	1	0.0870	ns	Wilcoxon
74	log.Aneuploidy.Score	Rectal	Other	0.0064499484004128	0.49	0.0064	**	Wilcoxon
75	log.Aneuploidy.Score	Rectal	Ovarian	0.432352941176471	1	0.4324	ns	Wilcoxon
76	log.Aneuploidy.Score	CUP	Other	0.792207792207792	1	0.7922	ns	Wilcoxon
77	log.Aneuploidy.Score	CUP	Ovarian	1	1	1.0000	ns	Wilcoxon
78	log.Aneuploidy.Score	Other	Ovarian	1	1	1.0000	ns	Wilcoxon
