CLASSIFICATION_PLOT	.y.	group1	group2	p	p.adj	p.format	p.signif	method
94	MLH1_PMS2	No_DELETION	Biliary	Prostate	1	1	1.0000	ns	Wilcoxon
95	MLH1_PMS2	No_DELETION	Biliary	Small Bowel	1	1	1.0000	ns	Wilcoxon
96	MLH1_PMS2	No_DELETION	Biliary	Endometrial	0.737691729225897	1	0.7377	ns	Wilcoxon
97	MLH1_PMS2	No_DELETION	Biliary	Rectal	0.349586625906951	1	0.3496	ns	Wilcoxon
98	MLH1_PMS2	No_DELETION	Biliary	CUP	0.525808953452939	1	0.5258	ns	Wilcoxon
99	MLH1_PMS2	No_DELETION	Biliary	Other	0.571428571428571	1	0.5714	ns	Wilcoxon
100	MLH1_PMS2	No_DELETION	Biliary	Ovarian	0.766432716454146	1	0.7664	ns	Wilcoxon
101	MLH1_PMS2	No_DELETION	Prostate	Small Bowel	1	1	1.0000	ns	Wilcoxon
102	MLH1_PMS2	No_DELETION	Prostate	Endometrial	0.562436573285885	1	0.5624	ns	Wilcoxon
103	MLH1_PMS2	No_DELETION	Prostate	Rectal	0.8	1	0.8000	ns	Wilcoxon
104	MLH1_PMS2	No_DELETION	Prostate	CUP	1	1	1.0000	ns	Wilcoxon
105	MLH1_PMS2	No_DELETION	Prostate	Other	1	1	1.0000	ns	Wilcoxon
106	MLH1_PMS2	No_DELETION	Prostate	Ovarian	1	1	1.0000	ns	Wilcoxon
107	MLH1_PMS2	No_DELETION	Small Bowel	Endometrial	0.637201153483112	1	0.6372	ns	Wilcoxon
108	MLH1_PMS2	No_DELETION	Small Bowel	Rectal	0.413986013986014	1	0.4140	ns	Wilcoxon
109	MLH1_PMS2	No_DELETION	Small Bowel	CUP	0.538594314826435	1	0.5386	ns	Wilcoxon
110	MLH1_PMS2	No_DELETION	Small Bowel	Other	0.8	1	0.8000	ns	Wilcoxon
111	MLH1_PMS2	No_DELETION	Small Bowel	Ovarian	0.8	1	0.8000	ns	Wilcoxon
112	MLH1_PMS2	No_DELETION	Endometrial	Rectal	0.0368093233195897	1	0.0368	*	Wilcoxon
113	MLH1_PMS2	No_DELETION	Endometrial	CUP	0.0988163020590884	1	0.0988	ns	Wilcoxon
114	MLH1_PMS2	No_DELETION	Endometrial	Other	0.698803346816138	1	0.6988	ns	Wilcoxon
115	MLH1_PMS2	No_DELETION	Endometrial	Ovarian	0.334420237643336	1	0.3344	ns	Wilcoxon
116	MLH1_PMS2	No_DELETION	Rectal	CUP	0.68719561477499	1	0.6872	ns	Wilcoxon
117	MLH1_PMS2	No_DELETION	Rectal	Other	0.344679745913238	1	0.3447	ns	Wilcoxon
118	MLH1_PMS2	No_DELETION	Rectal	Ovarian	0.4	1	0.4000	ns	Wilcoxon
119	MLH1_PMS2	No_DELETION	CUP	Other	0.557737726762274	1	0.5577	ns	Wilcoxon
120	MLH1_PMS2	No_DELETION	CUP	Ovarian	0.234763662827669	1	0.2348	ns	Wilcoxon
121	MLH1_PMS2	No_DELETION	Other	Ovarian	1	1	1.0000	ns	Wilcoxon
122	Complex	No_DELETION	Colon	Esophagogastric	1	1	1.0000	ns	Wilcoxon
123	Complex	No_DELETION	Colon	Endometrial	0.4	1	0.4000	ns	Wilcoxon
124	Complex	No_DELETION	Esophagogastric	Endometrial	1	1	1.0000	ns	Wilcoxon
125	NORMAL	No_DELETION	Colon	Esophagogastric	0.883132977544653	1	0.8831	ns	Wilcoxon
126	NORMAL	No_DELETION	Colon	Colorectal	0.63505936628492	1	0.6351	ns	Wilcoxon
127	NORMAL	No_DELETION	Colon	Small Bowel	0.660620206367198	1	0.6606	ns	Wilcoxon
128	NORMAL	No_DELETION	Colon	Endometrial	0.566305370256985	1	0.5663	ns	Wilcoxon
129	NORMAL	No_DELETION	Colon	CUP	0.37988181279907	1	0.3799	ns	Wilcoxon
130	NORMAL	No_DELETION	Esophagogastric	Colorectal	1	1	1.0000	ns	Wilcoxon
131	NORMAL	No_DELETION	Esophagogastric	Small Bowel	1	1	1.0000	ns	Wilcoxon
132	NORMAL	No_DELETION	Esophagogastric	Endometrial	0.8	1	0.8000	ns	Wilcoxon
133	NORMAL	No_DELETION	Esophagogastric	CUP	0.666666666666667	1	0.6667	ns	Wilcoxon
134	NORMAL	No_DELETION	Colorectal	Small Bowel	0.456056540250256	1	0.4561	ns	Wilcoxon
135	NORMAL	No_DELETION	Colorectal	Endometrial	0.770153318396919	1	0.7702	ns	Wilcoxon
136	NORMAL	No_DELETION	Colorectal	CUP	0.276500480083433	1	0.2765	ns	Wilcoxon
137	NORMAL	No_DELETION	Small Bowel	Endometrial	1	1	1.0000	ns	Wilcoxon
138	NORMAL	No_DELETION	Small Bowel	CUP	1	1	1.0000	ns	Wilcoxon
139	NORMAL	No_DELETION	Endometrial	CUP	0.468159909854428	1	0.4682	ns	Wilcoxon
140	MSH6	No_DELETION	Bladder	Colon	1	1	1.0000	ns	Wilcoxon
141	MSH6	No_DELETION	Bladder	Pancreas	0.666666666666667	1	0.6667	ns	Wilcoxon
142	MSH6	No_DELETION	Bladder	Colorectal	1	1	1.0000	ns	Wilcoxon
143	MSH6	No_DELETION	Bladder	Prostate	0.666666666666667	1	0.6667	ns	Wilcoxon
144	MSH6	No_DELETION	Bladder	Endometrial	1	1	1.0000	ns	Wilcoxon
145	MSH6	No_DELETION	Colon	Pancreas	0.8	1	0.8000	ns	Wilcoxon
146	MSH6	No_DELETION	Colon	Colorectal	0.854445067629532	1	0.8544	ns	Wilcoxon
147	MSH6	No_DELETION	Colon	Prostate	1	1	1.0000	ns	Wilcoxon
148	MSH6	No_DELETION	Colon	Endometrial	1	1	1.0000	ns	Wilcoxon
149	MSH6	No_DELETION	Pancreas	Colorectal	0.34577858615116	1	0.3458	ns	Wilcoxon
150	MSH6	No_DELETION	Pancreas	Prostate	1	1	1.0000	ns	Wilcoxon
151	MSH6	No_DELETION	Pancreas	Endometrial	1	1	1.0000	ns	Wilcoxon
152	MSH6	No_DELETION	Colorectal	Prostate	1	1	1.0000	ns	Wilcoxon
153	MSH6	No_DELETION	Colorectal	Endometrial	1	1	1.0000	ns	Wilcoxon
154	MSH6	No_DELETION	Prostate	Endometrial	1	1	1.0000	ns	Wilcoxon
155	PMS2	No_DELETION	Bladder	Colon	1	1	1.0000	ns	Wilcoxon
156	PMS2	No_DELETION	Bladder	Colorectal	1	1	1.0000	ns	Wilcoxon
157	PMS2	No_DELETION	Bladder	Biliary	1	1	1.0000	ns	Wilcoxon
158	PMS2	No_DELETION	Bladder	Small Bowel	1	1	1.0000	ns	Wilcoxon
159	PMS2	No_DELETION	Bladder	Rectal	1	1	1.0000	ns	Wilcoxon
160	PMS2	No_DELETION	Bladder	Ovarian	1	1	1.0000	ns	Wilcoxon
161	PMS2	No_DELETION	Colon	Colorectal	1	1	1.0000	ns	Wilcoxon
162	PMS2	No_DELETION	Colon	Biliary	0.8	1	0.8000	ns	Wilcoxon
163	PMS2	No_DELETION	Colon	Small Bowel	0.561363210234124	1	0.5614	ns	Wilcoxon
164	PMS2	No_DELETION	Colon	Rectal	0.8	1	0.8000	ns	Wilcoxon
165	PMS2	No_DELETION	Colon	Ovarian	0.4	1	0.4000	ns	Wilcoxon
166	PMS2	No_DELETION	Colorectal	Biliary	1	1	1.0000	ns	Wilcoxon
167	PMS2	No_DELETION	Colorectal	Small Bowel	0.8	1	0.8000	ns	Wilcoxon
168	PMS2	No_DELETION	Colorectal	Rectal	1	1	1.0000	ns	Wilcoxon
169	PMS2	No_DELETION	Colorectal	Ovarian	1	1	1.0000	ns	Wilcoxon
170	PMS2	No_DELETION	Biliary	Small Bowel	0.8	1	0.8000	ns	Wilcoxon
171	PMS2	No_DELETION	Biliary	Rectal	1	1	1.0000	ns	Wilcoxon
172	PMS2	No_DELETION	Biliary	Ovarian	1	1	1.0000	ns	Wilcoxon
173	PMS2	No_DELETION	Small Bowel	Rectal	0.8	1	0.8000	ns	Wilcoxon
174	PMS2	No_DELETION	Small Bowel	Ovarian	0.468159909854428	1	0.4682	ns	Wilcoxon
175	PMS2	No_DELETION	Rectal	Ovarian	1	1	1.0000	ns	Wilcoxon
176	?	No_DELETION	Bladder	Esophagogastric	0.666666666666667	1	0.6667	ns	Wilcoxon
177	?	No_DELETION	Bladder	Small Bowel	1	1	1.0000	ns	Wilcoxon
178	?	No_DELETION	Bladder	Endometrial	1	1	1.0000	ns	Wilcoxon
179	?	No_DELETION	Esophagogastric	Small Bowel	0.666666666666667	1	0.6667	ns	Wilcoxon
180	?	No_DELETION	Esophagogastric	Endometrial	0.666666666666667	1	0.6667	ns	Wilcoxon
181	?	No_DELETION	Small Bowel	Endometrial	1	1	1.0000	ns	Wilcoxon
