Cancer_Type_NEW	.y.	group1	group2	p	p.adj	p.format	p.signif	method
19	Esophagogastric	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.46235044862465	1	0.462	ns	Wilcoxon
20	Esophagogastric	No_Frameshift	MSH2_MSH6	Complex	0.8	1	0.800	ns	Wilcoxon
21	Esophagogastric	No_Frameshift	MSH2_MSH6	NORMAL	0.8	1	0.800	ns	Wilcoxon
22	Esophagogastric	No_Frameshift	MLH1_PMS2	Complex	0.682884608103594	1	0.683	ns	Wilcoxon
23	Esophagogastric	No_Frameshift	MLH1_PMS2	NORMAL	0.914933759789364	1	0.915	ns	Wilcoxon
24	Esophagogastric	No_Frameshift	Complex	NORMAL	1	1	1.000	ns	Wilcoxon
25	Pancreas	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.667	ns	Wilcoxon
26	Pancreas	No_Frameshift	MSH2_MSH6	MSH6	1	1	1.000	ns	Wilcoxon
27	Pancreas	No_Frameshift	MLH1_PMS2	MSH6	1	1	1.000	ns	Wilcoxon
28	Colorectal	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.458800108984969	1	0.459	ns	Wilcoxon
29	Colorectal	No_Frameshift	MSH2_MSH6	NORMAL	0.268340589095882	1	0.268	ns	Wilcoxon
30	Colorectal	No_Frameshift	MSH2_MSH6	MSH6	0.227422321888674	1	0.227	ns	Wilcoxon
31	Colorectal	No_Frameshift	MSH2_MSH6	PMS2	0.552452904881778	1	0.552	ns	Wilcoxon
32	Colorectal	No_Frameshift	MLH1_PMS2	NORMAL	0.723381936330539	1	0.723	ns	Wilcoxon
33	Colorectal	No_Frameshift	MLH1_PMS2	MSH6	0.149662184948968	1	0.150	ns	Wilcoxon
34	Colorectal	No_Frameshift	MLH1_PMS2	PMS2	1	1	1.000	ns	Wilcoxon
35	Colorectal	No_Frameshift	NORMAL	MSH6	0.0718281563209682	1	0.072	ns	Wilcoxon
36	Colorectal	No_Frameshift	NORMAL	PMS2	1	1	1.000	ns	Wilcoxon
37	Colorectal	No_Frameshift	MSH6	PMS2	0.34577858615116	1	0.346	ns	Wilcoxon
38	Biliary	No_Frameshift	MLH1_PMS2	PMS2	0.766432716454146	1	0.766	ns	Wilcoxon
39	Prostate	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.667	ns	Wilcoxon
40	Prostate	No_Frameshift	MSH2_MSH6	MSH6	0.666666666666667	1	0.667	ns	Wilcoxon
41	Prostate	No_Frameshift	MLH1_PMS2	MSH6	1	1	1.000	ns	Wilcoxon
42	Small Bowel	No_Frameshift	MSH2_MSH6	MLH1_PMS2	1	1	1.000	ns	Wilcoxon
43	Small Bowel	No_Frameshift	MSH2_MSH6	NORMAL	0.666666666666667	1	0.667	ns	Wilcoxon
44	Small Bowel	No_Frameshift	MSH2_MSH6	PMS2	1	1	1.000	ns	Wilcoxon
45	Small Bowel	No_Frameshift	MLH1_PMS2	NORMAL	0.8	1	0.800	ns	Wilcoxon
46	Small Bowel	No_Frameshift	MLH1_PMS2	PMS2	0.485714285714286	1	0.486	ns	Wilcoxon
47	Small Bowel	No_Frameshift	NORMAL	PMS2	0.8	1	0.800	ns	Wilcoxon
48	Endometrial	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.550105267551337	1	0.550	ns	Wilcoxon
49	Endometrial	No_Frameshift	MSH2_MSH6	Complex	1	1	1.000	ns	Wilcoxon
50	Endometrial	No_Frameshift	MSH2_MSH6	NORMAL	0.557731111664956	1	0.558	ns	Wilcoxon
51	Endometrial	No_Frameshift	MSH2_MSH6	MSH6	0.561432373694598	1	0.561	ns	Wilcoxon
52	Endometrial	No_Frameshift	MLH1_PMS2	Complex	1	1	1.000	ns	Wilcoxon
53	Endometrial	No_Frameshift	MLH1_PMS2	NORMAL	0.589862994401086	1	0.590	ns	Wilcoxon
54	Endometrial	No_Frameshift	MLH1_PMS2	MSH6	0.473519065476726	1	0.474	ns	Wilcoxon
55	Endometrial	No_Frameshift	Complex	NORMAL	1	1	1.000	ns	Wilcoxon
56	Endometrial	No_Frameshift	Complex	MSH6	1	1	1.000	ns	Wilcoxon
57	Endometrial	No_Frameshift	NORMAL	MSH6	1	1	1.000	ns	Wilcoxon
58	Rectal	No_Frameshift	MSH2_MSH6	MLH1_PMS2	1	1	1.000	ns	Wilcoxon
59	Rectal	No_Frameshift	MSH2_MSH6	PMS2	0.633709261176304	1	0.634	ns	Wilcoxon
60	Rectal	No_Frameshift	MLH1_PMS2	PMS2	0.724498044185785	1	0.724	ns	Wilcoxon
61	CUP	No_Frameshift	MLH1_PMS2	NORMAL	0.234763662827669	1	0.235	ns	Wilcoxon
62	Other	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.380952380952381	1	0.381	ns	Wilcoxon
63	Ovarian	No_Frameshift	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.667	ns	Wilcoxon
64	Ovarian	No_Frameshift	MSH2_MSH6	PMS2	0.666666666666667	1	0.667	ns	Wilcoxon
65	Ovarian	No_Frameshift	MLH1_PMS2	PMS2	1	1	1.000	ns	Wilcoxon
