Cancer_Type_NEW	.y.	group1	group2	p	p.adj	p.format	p.signif	method
33	Colorectal	MSI_Score_1	MLH1_PMS2	MSH6	0.111888111888112	1	0.1119	ns	Wilcoxon
34	Colorectal	MSI_Score_1	MLH1_PMS2	PMS2	0.181818181818182	1	0.1818	ns	Wilcoxon
35	Colorectal	MSI_Score_1	NORMAL	MSH6	0.228571428571429	1	0.2286	ns	Wilcoxon
36	Colorectal	MSI_Score_1	NORMAL	PMS2	0.4	1	0.4000	ns	Wilcoxon
37	Colorectal	MSI_Score_1	MSH6	PMS2	1	1	1.0000	ns	Wilcoxon
38	Biliary	MSI_Score_1	MLH1_PMS2	PMS2	0.234763662827669	1	0.2348	ns	Wilcoxon
39	Prostate	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
40	Prostate	MSI_Score_1	MSH2_MSH6	MSH6	0.666666666666667	1	0.6667	ns	Wilcoxon
41	Prostate	MSI_Score_1	MLH1_PMS2	MSH6	1	1	1.0000	ns	Wilcoxon
42	Small Bowel	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.133333333333333	1	0.1333	ns	Wilcoxon
43	Small Bowel	MSI_Score_1	MSH2_MSH6	NORMAL	1	1	1.0000	ns	Wilcoxon
44	Small Bowel	MSI_Score_1	MSH2_MSH6	PMS2	0.133333333333333	1	0.1333	ns	Wilcoxon
45	Small Bowel	MSI_Score_1	MLH1_PMS2	NORMAL	0.4	1	0.4000	ns	Wilcoxon
46	Small Bowel	MSI_Score_1	MLH1_PMS2	PMS2	0.685714285714286	1	0.6857	ns	Wilcoxon
47	Small Bowel	MSI_Score_1	NORMAL	PMS2	0.4	1	0.4000	ns	Wilcoxon
48	Endometrial	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.712512717024813	1	0.7125	ns	Wilcoxon
49	Endometrial	MSI_Score_1	MSH2_MSH6	Complex	0.933333333333333	1	0.9333	ns	Wilcoxon
50	Endometrial	MSI_Score_1	MSH2_MSH6	NORMAL	0.878431372549019	1	0.8784	ns	Wilcoxon
51	Endometrial	MSI_Score_1	MSH2_MSH6	MSH6	0.8	1	0.8000	ns	Wilcoxon
52	Endometrial	MSI_Score_1	MLH1_PMS2	Complex	0.52711528833355	1	0.5271	ns	Wilcoxon
53	Endometrial	MSI_Score_1	MLH1_PMS2	NORMAL	0.493167743006325	1	0.4932	ns	Wilcoxon
54	Endometrial	MSI_Score_1	MLH1_PMS2	MSH6	0.364206397848554	1	0.3642	ns	Wilcoxon
55	Endometrial	MSI_Score_1	Complex	NORMAL	1	1	1.0000	ns	Wilcoxon
56	Endometrial	MSI_Score_1	Complex	MSH6	1	1	1.0000	ns	Wilcoxon
57	Endometrial	MSI_Score_1	NORMAL	MSH6	0.8	1	0.8000	ns	Wilcoxon
58	Rectal	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.356232003290827	1	0.3562	ns	Wilcoxon
59	Rectal	MSI_Score_1	MSH2_MSH6	PMS2	0.909090909090909	1	0.9091	ns	Wilcoxon
60	Rectal	MSI_Score_1	MLH1_PMS2	PMS2	0.8	1	0.8000	ns	Wilcoxon
61	CUP	MSI_Score_1	MLH1_PMS2	NORMAL	0.333333333333333	1	0.3333	ns	Wilcoxon
62	Other	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.857142857142857	1	0.8571	ns	Wilcoxon
63	Ovarian	MSI_Score_1	MSH2_MSH6	MLH1_PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
64	Ovarian	MSI_Score_1	MSH2_MSH6	PMS2	0.666666666666667	1	0.6667	ns	Wilcoxon
65	Ovarian	MSI_Score_1	MLH1_PMS2	PMS2	1	1	1.0000	ns	Wilcoxon
